"Date","Sensex","Tata Consultancy Services","Bharti Airtel","Axis Bank","Maruti Suzuki India","HCL Technologies","UltraTech Cement","Power Grid Corporation of India","NTPC","IndusInd Bank","Bajaj Auto","JSW Steel","Wipro","Adani Enterprises"
2022-05-19,52792.23046875,2903.5947265625,650.069885253906,646.279235839844,7146.44384765625,854.357971191406,5945.99853515625,143.408309936523,130.623931884766,839.454284667969,3298.10864257812,552.258178710938,208.204010009766,2108.23461914062
2022-05-20,54326.390625,2924.19067382812,663.775817871094,669.19189453125,7318.2802734375,870.565612792969,5987.0634765625,143.753509521484,131.814224243164,868.618103027344,3378.13256835938,580.701782226562,212.009658813477,2217.23681640625
2022-05-23,54288.609375,2948.20483398438,661.845458984375,671.130310058594,7616.328125,861.721313476562,5787.458984375,140.929275512695,132.387344360352,874.47998046875,3377.552734375,504.069641113281,214.823516845703,2163.03466796875
2022-05-24,54052.609375,2918.99755859375,655.185424804688,660.046691894531,7523.24853515625,839.546691894531,5738.22998046875,142.466903686523,129.609970092773,870.507446289062,3375.27758789062,496.659606933594,212.217239379883,2154.50805664062
2022-05-25,53749.26171875,2830.11547851562,664.403198242188,660.841918945312,7509.8408203125,824.693054199219,5664.2646484375,141.086166381836,134.591598510742,865.759826660156,3381.16552734375,486.303894042969,205.205596923828,2069.44091796875
2022-05-26,54252.53125,2885.52685546875,669.229370117188,679.480285644531,7529.7109375,830.363586425781,5742.3857421875,142.498291015625,135.958206176758,869.1025390625,3441.25073242188,507.797760009766,209.172714233398,2042.11547851562
2022-05-27,54884.66015625,2915.55639648438,660.928466796875,684.450500488281,7660.11865234375,849.66064453125,5826.37255859375,141.117553710938,132.651840209961,896.764587402344,3417.25219726562,505.036163330078,215.400161743164,2074.42724609375
2022-05-30,55925.73828125,3016.8623046875,674.682739257812,689.420837402344,7729.56689453125,879.960266113281,5964.625,143.282821655273,133.048599243164,907.034912109375,3439.421875,495.831115722656,219.736297607422,2159.74389648438
2022-05-31,55566.41015625,3007.25390625,676.709655761719,681.319274902344,7687.75341796875,880.468200683594,5947.6611328125,146.232528686523,137.677536010742,901.802856445312,3446.24658203125,507.475494384766,220.612747192383,2161.83813476562
2022-06-01,55381.171875,2999.8359375,670.097961425781,682.412780761719,7656.2607421875,862.017395019531,5844.55859375,143.753509521484,138.250640869141,898.557067871094,3319.1181640625,524.643005371094,217.153060913086,2144.93432617188
2022-06-02,55818.109375,3059.22534179688,671.690673828125,687.482299804688,7643.86572265625,879.918029785156,5873.59765625,141.588256835938,140.234466552734,913.962585449219,3286.8232421875,527.588684082031,218.698394775391,2203.82299804688
2022-06-03,55769.23046875,3073.39135742188,662.521057128906,672.472229003906,7433.88232421875,882.414672851562,5550.994140625,141.650985717773,136.707672119141,895.505004882812,3274.73461914062,517.739196777344,219.436462402344,2183.279296875
2022-06-06,55675.3203125,3065.7490234375,659.5771484375,667.899658203125,7437.3544921875,877.929138183594,5457.66845703125,140.96061706543,136.795837402344,899.768249511719,3406.54663085938,532.559387207031,218.306304931641,2218.03442382812
2022-06-07,55107.33984375,3004.751953125,662.038513183594,661.786254882812,7531.880859375,865.741516113281,5430.92822265625,141.148910522461,138.647415161133,894.487731933594,3420.32983398438,526.346008300781,215.699981689453,2220.4775390625
2022-06-08,54892.48828125,3041.439453125,640.128234863281,654.97705078125,7613.337890625,872.089233398438,5409.95556640625,140.992034912109,138.471084594727,885.476928710938,3383.79760742188,530.120056152344,217.014694213867,2170.5146484375
2022-06-09,55320.28125,3062.44213867188,652.965454101562,657.213562011719,7644.6376953125,870.396545410156,5359.7490234375,141.086166381836,136.839935302734,892.017028808594,3458.69140625,526.852172851562,219.159683227539,2212.150390625
2022-06-10,54303.44140625,3007.74560546875,649.587219238281,656.86572265625,7653.5595703125,860.155456542969,5387.85888671875,140.897888183594,136.839935302734,883.878295898438,3466.140625,526.806213378906,212.609344482422,2195.14697265625
2022-06-13,52846.69921875,2877.97436523438,647.849914550781,645.086303710938,7616.3759765625,838.742736816406,5236.70166015625,139.517150878906,131.241165161133,837.322692871094,3461.99291992188,519.304016113281,205.851409912109,2075.7734375
2022-06-14,52693.5703125,2870.0205078125,658.4189453125,646.1796875,7533.90673828125,843.482116699219,5305.58203125,140.584075927734,133.357192993164,817.460205078125,3286.95703125,517.048828125,205.251754760742,2190.509765625
2022-06-15,52541.390625,2866.04296875,658.274047851562,646.627075195312,7574.41845703125,838.150085449219,5331.58984375,139.454376220703,130.667999267578,816.733581542969,3297.35034179688,518.383605957031,203.060607910156,2178.34301757812
2022-06-16,51495.7890625,2808.44262695312,631.200012207031,631.617004394531,7555.5126953125,816.82177734375,5190.5517578125,135.782897949219,126.127258300781,784.372253417969,3260.63916015625,502.228668212891,194.849624633789,2077.169921875
2022-06-17,51360.421875,2760.984375,621.451293945312,631.815795898438,7418.3525390625,811.870788574219,5062.46826171875,132.770370483398,123.834838867188,781.853149414062,3240.78930664062,510.282989501953,186.915390014648,2090.33374023438
2022-06-20,51597.83984375,2782.38891601562,619.18310546875,624.260986328125,7388.35498046875,812.801696777344,5212.2080078125,130.699264526367,121.145645141602,758.987121582031,3226.06909179688,506.693084716797,191.205413818359,2077.5185546875
2022-06-21,52532.0703125,2870.69116210938,631.006958007812,632.958923339844,7505.06640625,835.653381347656,5299.6669921875,132.048614501953,123.349899291992,773.811279296875,3250.87036132812,530.350158691406,196.164291381836,2155.00659179688
2022-06-22,51822.53125,2879.62817382812,620.389587402344,623.117858886719,7506.17578125,813.859619140625,5285.92919921875,132.111389160156,121.366073608398,753.125305175781,3238.2470703125,506.555023193359,189.70622253418,2083.50244140625
2022-06-23,52265.71875,2957.38354492188,637.522155761719,625.503601074219,7981.3154296875,822.1962890625,5287.8359375,130.918930053711,120.219879150391,762.184509277344,3374.83154296875,514.379272460938,193.442657470703,2103.697265625
2022-06-24,52727.98046875,2943.0390625,648.139404296875,630.225341796875,8059.05908203125,818.049072265625,5347.91845703125,131.138580322266,120.792961120605,781.12646484375,3401.50610351562,522.295715332031,193.142837524414,2155.60498046875
2022-06-27,53161.28125,2960.64575195312,661.073303222656,633.207458496094,8144.56640625,839.419738769531,5435.91455078125,132.8017578125,122.071441650391,797.404052734375,3445.443359375,526.299926757812,196.048965454102,2175.45068359375
2022-06-28,53177.44921875,2966.2763671875,657.308898925781,638.475891113281,8187.056640625,848.518127441406,5449.4072265625,131.954467773438,122.159622192383,791.9296875,3467.96997070312,532.467346191406,196.971557617188,2198.986328125
2022-06-29,53026.96875,2941.3408203125,663.582763671875,622.074096679688,8205.9619140625,836.45751953125,5498.53857421875,132.770370483398,125.113319396973,782.434509277344,3449.90380859375,530.212036132812,193.834762573242,2214.74365234375
2022-06-30,53018.94140625,2918.283203125,660.108093261719,632.909240722656,8169.98291015625,823.550476074219,5475.2685546875,132.958648681641,126.215423583984,769.838806152344,3430.095703125,518.429504394531,191.92041015625,2183.87768554688
2022-07-01,52907.9296875,2963.77392578125,649.973388671875,641.308959960938,8098.99072265625,826.343444824219,5566.8330078125,129.600936889648,123.923011779785,782.386108398438,3354.10034179688,532.513305664062,194.572830200195,2225.51391601562
2022-07-04,53234.76953125,2890.93408203125,658.177612304688,650.553588867188,8141.095703125,833.283508300781,5577.73486328125,132.205535888672,124.672454833984,806.220947265625,3406.90844726562,523.545532226562,193.950103759766,2254.43505859375
2022-07-05,53134.3515625,2874.400390625,660.494140625,644.539611816406,8049.02783203125,831.210021972656,5601.2490234375,134.37077331543,124.099365234375,798.324523925781,3410.1015625,541.32861328125,190.882507324219,2239.27612304688
2022-07-06,53750.96875,2913.85864257812,669.808410644531,654.132019042969,8328.8466796875,835.06103515625,5702.00537109375,132.174118041992,122.512275695801,810.5810546875,3491.8818359375,543.925048828125,191.943481445312,2265.25512695312
2022-07-07,54178.4609375,2937.6767578125,662.762390136719,655.52587890625,8293.880859375,836.669067382812,5708.2138671875,133.397979736328,123.790771484375,834.319030761719,3519.51245117188,563.030822753906,194.111526489258,2269.04516601562
2022-07-08,54481.83984375,2917.92529296875,671.063171386719,666.128601074219,8175.0478515625,832.606567382812,5709.0439453125,137.320510864258,126.524040222168,822.0625,3540.01513671875,554.555603027344,193.373489379883,2286.79663085938
2022-07-11,54395.23046875,2782.43408203125,637.329040527344,676.980163574219,8203.115234375,798.455810546875,5718.52880859375,136.190826416016,127.273490905762,831.460815429688,3563.66528320312,565.235290527344,189.683135986328,2365.08227539062
2022-07-12,53886.609375,2756.87353515625,639.404235839844,672.450439453125,8123.587890625,785.464233398438,5646.76318359375,133.931442260742,129.654052734375,820.366882324219,3562.5546875,562.834716796875,188.691345214844,2359.39794921875
2022-07-13,53514.1484375,2715.67163085938,621.065307617188,676.880737304688,8141.095703125,776.746765136719,5669.837890625,134.307998657227,130.976593017578,792.317260742188,3571.44091796875,576.551635742188,187.699569702148,2346.03442382812
2022-07-14,53416.1484375,2687.130859375,619.665710449219,665.083190917969,8258.7705078125,764.855407714844,5604.4267578125,134.841461181641,130.80029296875,795.223937988281,3573.24560546875,572.779541015625,185.254745483398,2380.423828125
2022-07-15,53760.78125,2682.51635742188,628.980102539062,659.557861328125,8469.525390625,747.42041015625,5677.07275390625,131.421020507812,132.078765869141,789.798156738281,3622.07299804688,564.696350097656,181.679733276367,2399.13061523438
2022-07-18,54521.1484375,2742.37524414062,640.417785644531,681.410461425781,8398.4375,761.977722167969,5849.349609375,131.954467773438,132.122848510742,824.242492675781,3688.85791015625,574.102233886719,186.707809448242,2418.3857421875
2022-07-19,54767.62109375,2755.59301757812,649.5390625,697.438903808594,8405.720703125,761.763793945312,5944.72802734375,131.766189575195,132.872253417969,841.488891601562,3704.63989257812,572.926513671875,187.099899291992,2444.87451171875
2022-07-20,55397.53125,2835.21069335938,646.932922363281,701.919006347656,8435.4296875,785.257385253906,5954.70068359375,131.326873779297,132.740020751953,851.565490722656,3704.08471679688,578.3642578125,190.144454956055,2445.42333984375
2022-07-21,55681.94921875,2847.53295898438,654.992431640625,712.471862792969,8489.251953125,791.162719726562,5992.53955078125,133.115524291992,132.872253417969,918.661743164062,3755.7353515625,576.306701660156,191.020889282227,2490.16918945312
2022-07-22,56072.23046875,2841.529296875,654.895935058594,727.703857421875,8513.220703125,787.397033691406,6310.7919921875,131.766189575195,131.285186767578,913.478149414062,3753.28271484375,570.575012207031,189.498626708984,2493.21215820312
2022-07-25,55766.21875,2838.21313476562,654.558044433594,724.966186523438,8308.0107421875,796.255249023438,6240.052734375,130.510971069336,132.387344360352,931.64501953125,3718.75634765625,573.367370605469,191.27458190918,2543.94458007812
2022-07-26,55268.48828125,2792.10913085938,660.011535644531,703.213134765625,8219.9951171875,781.791076660156,6253.44775390625,131.201324462891,132.166931152344,931.548095703125,3633.31958007812,585.761657714844,186.915390014648,2554.61987304688
2022-07-27,55816.3203125,2857.07592773438,651.324645996094,715.757202148438,8353.1044921875,794.372314453125,6393.01904296875,132.174118041992,132.078765869141,949.036682128906,3589.81469726562,590.366516113281,187.561218261719,2541.79931640625
2022-07-28,56857.7890625,2921.46069335938,643.602905273438,722.029235839844,8411.21875,809.050415039062,6328.8798828125,133.931442260742,132.563690185547,986.048645019531,3573.10668945312,604.426452636719,191.897338867188,2544.89208984375
2022-07-29,57570.25,2957.84228515625,654.316833496094,721.581237792969,8461.5205078125,812.003173828125,6400.1572265625,134.307998657227,134.856094360352,1010.75549316406,3622.39721679688,616.624694824219,195.449295043945,2563.44921875
2022-08-01,58115.5,2956.40869140625,673.028137207031,727.703857421875,8684.86328125,814.57080078125,6510.4453125,137.508819580078,138.074310302734,1008.47857666016,3679.83276367188,626.2265625,197.894104003906,2652.74169921875
2022-08-02,58136.359375,2948.20971679688,665.659973144531,727.007019042969,8842.0859375,813.886169433594,6531.68505859375,139.674072265625,140.631240844727,1034.63891601562,3697.65185546875,635.093627929688,198.147827148438,2676.68603515625
2022-08-03,58350.53125,2992.61108398438,671.816284179688,727.056762695312,8696.158203125,819.021240234375,6492.4013671875,140.238906860352,140.851654052734,1025.28918457031,3704.2236328125,639.404602050781,199.347183227539,2705.27001953125
2022-08-04,58298.80078125,3005.64916992188,672.785766601562,718.544799804688,8709.994140625,820.091064453125,6482.42041015625,138.60710144043,136.487274169922,1017.44097900391,3715.19262695312,650.819091796875,200.869476318359,2716.89282226562
2022-08-05,58387.9296875,3015.59619140625,682.141418457031,725.015869140625,8579.017578125,819.962707519531,6667.68310546875,140.270263671875,137.457122802734,1004.16705322266,3716.39575195312,653.70947265625,202.922225952148,2691.35180664062
2022-08-08,58853.0703125,3023.39208984375,682.868469238281,742.438171386719,8663.9716796875,826.852416992188,6558.77734375,139.140579223633,140.366729736328,1017.87701416016,3722.3662109375,655.521911621094,201.100112915039,2785.88305664062
2022-08-10,58817.2890625,3007.30712890625,693.145324707031,735.568786621094,8621.1552734375,815.212585449219,6481.83056640625,140.176132202148,139.917404174805,1028.97082519531,3734.44580078125,656.305725097656,198.401550292969,2820.30297851562
2022-08-11,59332.6015625,3066.85327148438,687.909973144531,755.828491210938,8561.4921875,823.386108398438,6485.51806640625,139.830947875977,137.985366821289,1052.314453125,3730.32690429688,659.588134765625,202.230270385742,2826.68798828125
2022-08-12,59462.78125,3046.55615234375,688.200805664062,757.072937011719,8446.1005859375,818.2509765625,6459.6064453125,142.968994140625,142.478530883789,1054.70739746094,3736.158203125,664.388977050781,201.1923828125,2857.7158203125
2022-08-16,59842.2109375,3040.41772460938,682.335327148438,762.05078125,8737.6650390625,820.775695800781,6543.14208984375,143.565200805664,142.43359375,1059.0048828125,3787.85498046875,660.175903320312,201.630599975586,2967.96020507812
2022-08-17,60260.12890625,3047.31787109375,699.737915039062,768.571594238281,8687.1298828125,838.963012695312,6498.59619140625,143.314163208008,145.084564208984,1063.40002441406,3764.48266601562,658.804321289062,204.398345947266,3001.93139648438
2022-08-18,60298,3029.93334960938,710.887145996094,761.552917480469,8679.263671875,833.485290527344,6591.17822265625,145.102844238281,144.455535888672,1079.36938476562,3755.87451171875,659.882019042969,200.661880493164,3146.34594726562
2022-08-19,59646.1484375,3033.51806640625,710.0146484375,755.529907226562,8522.1708984375,829.719604492188,6534.19384765625,144.532455444336,141.71467590332,1038.10327148438,3768.83349609375,650.819091796875,199.647033691406,3121.80322265625
2022-08-22,58773.87109375,3005.73876953125,705.3125,738.406127929688,8372.650390625,821.332153320312,6360.97705078125,143.169845581055,140.681289672852,1033.4150390625,3741.01782226562,629.851745605469,193.74250793457,3044.93139648438
2022-08-23,59031.30078125,2942.56372070312,715.1044921875,743.433715820312,8468.0908203125,811.061706542969,6387.28173828125,144.025405883789,142.298797607422,1046.01452636719,3755.45751953125,639.208679199219,192.289443969727,3016.64697265625
2022-08-24,59085.4296875,2917.11474609375,716.364929199219,747.565307617188,8438.96484375,812.602172851562,6399.27783203125,145.324676513672,144.140975952148,1075.95092773438,3763.60302734375,638.522827148438,191.989608764648,3129.33544921875
2022-08-25,58774.71875,2883.7353515625,715.540771484375,739.700439453125,8478.189453125,807.681030273438,6365.15625,143.391662597656,142.837982177734,1063.98620605469,3759.66943359375,635.730407714844,191.551376342773,3059.697265625
2022-08-26,58833.87109375,2886.916015625,708.26953125,740.99462890625,8465.5673828125,809.478271484375,6405.423828125,146.148559570312,146.836929321289,1043.57275390625,3751.19995117188,653.660400390625,192.450912475586,3132.17895507812
2022-08-29,57972.62109375,2808.10400390625,698.913940429688,725.364379882812,8575.8134765625,785.3857421875,6397.65576171875,143.83528137207,144.68017578125,1035.75891113281,3732.45581054688,636.318298339844,186.569412231445,3135.42138671875
2022-08-30,59537.0703125,2877.91040039062,704.343017578125,747.814270019531,8827.42578125,803.957946777344,6561.3828125,145.51481628418,147.241302490234,1081.17639160156,3781.32958984375,652.925598144531,190.721069335938,3186.20385742188
2022-09-01,58766.58984375,2806.17797851562,712.632263183594,740.944885253906,8765.3359375,792.5322265625,6514.57568359375,143.328277587891,144.320739746094,1085.13208007812,3771.93432617188,647.977661132812,189.383285522461,3225.26245117188
2022-09-02,58803.328125,2804.47509765625,712.244506835938,747.764465332031,8660.6220703125,790.905822753906,6468.06298828125,142.092407226562,145.309234619141,1075.31604003906,3731.99267578125,647.977661132812,188.11474609375,3349.1748046875
2022-09-05,59245.98046875,2807.34301757812,718.0615234375,752.592956542969,8678.8759765625,801.00537109375,6417.4208984375,141.743850708008,147.55583190918,1081.66467285156,3662.47729492188,668.357177734375,187.099899291992,3339.29809570312
2022-09-06,59196.98828125,2803.75854492188,738.081665039062,746.619506835938,8625.4765625,802.674072265625,6391.31298828125,142.599411010742,151.330078125,1082.78784179688,3637.99389648438,670.610595703125,186.615539550781,3427.89233398438
2022-09-07,59028.91015625,2823.69677734375,730.083312988281,752.144836425781,8526.63671875,797.453369140625,6655.24365234375,142.250854492188,150.341567993164,1064.52331542969,3560.98095703125,670.512573242188,187.907165527344,3465.80444335938
2022-09-08,59688.21875,2840.49853515625,746.710327148438,776.38671875,8532.025390625,796.897094726562,6803.08935546875,142.124084472656,149.84733581543,1082.29956054688,3559.08349609375,671.590454101562,190.398162841797,3453.93188476562
2022-09-09,59793.140625,2883.0185546875,742.2021484375,781.364501953125,8685.478515625,812.0458984375,6671.0751953125,141.300201416016,149.712539672852,1110.42907714844,3563.66528320312,673.549987792969,192.450912475586,3442.65795898438
2022-09-12,60115.12890625,2904.52465820312,745.450012207031,797.592224121094,8668.29296875,817.823120117188,6752.49609375,141.965667724609,149.487899780273,1109.59899902344,3582.64086914062,672.47216796875,194.642028808594,3453.33349609375
2022-09-13,60571.078125,2893.86108398438,760.671081542969,801.873046875,8666.5458984375,817.865783691406,6781.25927734375,143.645172119141,150.386520385742,1137.09338378906,3578.19775390625,676.881164550781,194.964920043945,3547.91357421875
2022-09-14,60346.96875,2796.58959960938,759.556213378906,797.791198730469,8695.478515625,797.924194335938,6770.78662109375,147.352752685547,154.250640869141,1188.078125,3563.75805664062,679.232666015625,192.012680053711,3563.3779296875
2022-09-15,59934.01171875,2781.8037109375,760.864990234375,786.193054199219,8976.265625,787.311401367188,6673.92724609375,150.648376464844,157.305999755859,1168.20190429688,3490.03051757812,675.558532714844,191.482192993164,3740.46655273438
2022-09-16,58840.7890625,2696.04711914062,756.21142578125,785.894409179688,8957.236328125,768.525146484375,6373.21923828125,149.349151611328,155.373916625977,1198.91955566406,3419.95971679688,671.737365722656,185.370086669922,3693.326171875
2022-09-19,59141.23046875,2713.87963867188,758.732116699219,795.302368164062,9013.3056640625,768.396728515625,6354.73291015625,147.669616699219,153.756378173828,1197.45446777344,3431.94677734375,666.054626464844,185.416198730469,3770.14770507812
2022-09-20,59719.73828125,2725.39453125,766.439636230469,808.891845703125,9026.4619140625,782.261840820312,6368.302734375,147.384460449219,154.38542175293,1234.76501464844,3488.78100585938,674.823669433594,186.800064086914,3826.91625976562
2022-09-21,59456.78125,2689.86401367188,756.599304199219,802.370910644531,8979.6650390625,771.221069335938,6215.44189453125,143.486724853516,151.554733276367,1195.40344238281,3454.30102539062,671.051513671875,184.885711669922,3633.01611328125
2022-09-22,59119.71875,2695.1064453125,760.283325195312,785.595703125,9130.30078125,768.439453125,6138.5439453125,139.462249755859,151.554733276367,1187.29663085938,3450.64477539062,665.221801757812,183.571044921875,3708.091796875
2022-09-23,58098.921875,2672.88305664062,747.437438964844,765.186645507812,9072.095703125,766.342712402344,6043.65087890625,128.402893066406,147.421035766602,1155.65100097656,3423.29223632812,655.0810546875,181.93342590332,3665.39111328125
2022-09-26,57145.21875,2683.59130859375,732.167724609375,739.15283203125,8573.7265625,776.185180664062,6073.7900390625,127.547271728516,142.478530883789,1122.44262695312,3307.541015625,632.742065429688,182.094909667969,3581.43627929688
2022-09-27,57107.51953125,2705.00805664062,737.403076171875,734.025756835938,8517.4619140625,785.899230957031,6094.8828125,129.860534667969,142.972763061523,1137.28881835938,3276.67065429688,624.1689453125,183.663299560547,3549.46020507812
2022-09-28,56598.28125,2721.76538085938,738.1787109375,713.168701171875,8462.6552734375,789.79345703125,6070.9384765625,131.698501586914,142.208938598633,1114.873046875,3280.32739257812,603.985534667969,183.594116210938,3540.88012695312
2022-09-29,56409.9609375,2685.92163085938,742.056701660156,715.45849609375,8370.1748046875,789.665100097656,6071.037109375,132.142120361328,143.511978149414,1116.48474121094,3217.84643554688,605.847106933594,181.495223999023,3463.95874023438
2022-09-30,57426.921875,2692.41845703125,775.359008789062,730.242614746094,8566.880859375,798.138061523438,6145.771484375,134.455429077148,143.556884765625,1158.67895507812,3264.82275390625,619.025146484375,181.887329101562,3443.00732421875
2022-10-03,56788.80859375,2675.48193359375,778.946228027344,719.739501953125,8295.8515625,796.512023925781,6128.31640625,133.568161010742,144.140975952148,1129.18188476562,3260.33325195312,611.088989257812,181.979598999023,3149.83764648438
2022-10-04,58065.46875,2771.18481445312,784.0361328125,739.650634765625,8434.740234375,809.392700195312,6199.85595703125,132.142120361328,145.983215332031,1190.81274414062,3317.76928710938,630.194702148438,187.099899291992,3230.89965820312
2022-10-06,58222.1015625,2782.11791992188,764.161315917969,751.84619140625,8449.109375,825.440307617188,6180.43408203125,130.747833251953,146.252807617188,1172.74353027344,3327.58081054688,661.253723144531,189.22184753418,3278.28955078125
2022-10-07,58191.2890625,2746.49755859375,769.202697753906,752.543090820312,8527.462890625,819.406372070312,6099.947265625,132.649169921875,147.645690917969,1185.14782714844,3333.92138671875,652.729675292969,188.253143310547,3269.9091796875
2022-10-10,57991.109375,2796.90307617188,768.087829589844,773.300476074219,8607.66015625,823.685668945312,6049.99365234375,132.427337646484,147.241302490234,1182.07116699219,3350.2587890625,652.827575683594,189.70622253418,3239.87866210938
2022-10-11,57147.3203125,2750.08178710938,756.259826660156,782.210876464844,8429.400390625,803.316162109375,5975.16064453125,132.015380859375,144.68017578125,1137.28881835938,3265.56298828125,629.459838867188,186.500213623047,3265.76879882812
2022-10-12,57625.91015625,2778.57788085938,751.751708984375,804.809997558594,8433.1865234375,814.485107421875,6074.03564453125,136.641952514648,148.184860229492,1159.65563964844,3354.70239257812,637.739013671875,188.091674804688,3216.78247070312
2022-10-13,57235.328125,2778.84716796875,745.352966308594,798.687255859375,8393.5244140625,840.503540039062,6079.296875,135.469482421875,148.005157470703,1156.38354492188,3337.16162109375,635.240539550781,174.875671386719,3226.11083984375
2022-10-14,57919.96875,2775.80004882812,742.783874511719,796.795715332031,8366.6318359375,857.963195800781,6085.6884765625,134.708938598633,148.274703979492,1153.69750976562,3303.60717773438,627.206359863281,174.045333862305,3200.56982421875
2022-10-17,58410.98046875,2795.5654296875,742.638366699219,810.733520507812,8473.916015625,851.372924804688,6163.66796875,134.296981811523,151.060501098633,1171.91345214844,3356.5537109375,618.731262207031,173.007446289062,3204.66064453125
2022-10-18,58960.6015625,2824.404296875,759.362243652344,812.276672363281,8545.279296875,864.082580566406,6235.55078125,134.613891601562,150.027053833008,1194.7197265625,3341.65087890625,623.973083496094,174.96794128418,3277.39184570312
2022-10-19,59107.19140625,2803.74072265625,759.459228515625,825.965637207031,8468.138671875,860.452087402344,6291.01123046875,135.532852172852,147.376068115234,1189.98254394531,3382.7490234375,613.195495605469,174.368255615234,3269.41015625
2022-10-20,59202.8984375,2834.37670898438,768.766418457031,822.530944824219,8456.294921875,879.512817382812,6196.75830078125,137.877792358398,149.892272949219,1133.96801757812,3421.02416992188,615.791870117188,175.959716796875,3349.5244140625
2022-10-21,59307.1484375,2820.49609375,773.080749511719,896.252136230469,8446.779296875,887.681518554688,6256.84033203125,137.497543334961,148.31965637207,1115.50793457031,3396.35620117188,609.423278808594,176.490203857422,3303.28149414062
2022-10-24,59831.66015625,2840.75561523438,777.831237792969,905.062744140625,8511.3447265625,892.003662109375,6286.53759765625,138.606658935547,149.98210144043,1119.61022949219,3424.86572265625,616.477783203125,177.481979370117,3301.9345703125
2022-10-25,59543.9609375,2840.62133789062,777.782775878906,898.890380859375,8742.51953125,888.027282714844,6309.2529296875,138.448196411133,152.00407409668,1110.33142089844,3382.00854492188,631.370422363281,177.366653442383,3292.35717773438
2022-10-27,59756.83984375,2835.54443359375,791.986083984375,911.185485839844,8782.9091796875,891.960388183594,6327.73974609375,141.87060546875,153.307098388672,1115.65441894531,3357.8955078125,665.711791992188,176.490203857422,3317.19921875
2022-10-28,59959.8515625,2841.654296875,791.889099121094,898.989868164062,9217.9248046875,889.972412109375,6336.78662109375,143.676834106445,156.49723815918,1120.8798828125,3395.7080078125,656.69775390625,176.859237670898,3317.94750976562
2022-10-31,60746.58984375,2868.69677734375,806.625549316406,901.827209472656,9248.4609375,900.388610839844,6601.55224609375,144.564163208008,155.553665161133,1116.09411621094,3396.40234375,660.469848632812,178.243103027344,3338.599609375
2022-11-01,61121.3515625,2928.48608398438,809.873291015625,867.878662109375,9180.302734375,916.03466796875,6698.904296875,149.000564575195,163.326843261719,1124.64025878906,3454.90283203125,672.423156738281,181.033920288086,3567.31860351562
2022-11-02,60906.08984375,2913.34790039062,785.199523925781,859.366638183594,8959.8095703125,903.025146484375,6668.71533203125,147.828094482422,162.473159790039,1111.94287109375,3458.8828125,670.610595703125,181.702789306641,3569.712890625
2022-11-03,60836.41015625,2881.3642578125,793.440307617188,860.11328125,8967.6728515625,903.15478515625,6615.51611328125,144.532455444336,160.091766357422,1121.41711425781,3492.39111328125,666.691528320312,179.280990600586,3582.78295898438
2022-11-04,60950.359375,2889.58447265625,791.501281738281,863.398559570312,8958.158203125,904.01904296875,6777.67041015625,143.328277587891,158.923538208008,1125.86120605469,3490.63256835938,687.315856933594,180.203598022461,3823.47436523438
2022-11-07,61185.1484375,2905.71166992188,797.657592773438,869.023559570312,9049.91015625,905.099792480469,6856.23974609375,144.500778198242,157.890090942383,1117.75451660156,3489.42895507812,695.888977050781,180.572631835938,3951.97583007812
2022-11-09,61033.55078125,2889.27001953125,792.713134765625,870.467041015625,8979.8095703125,910.156799316406,6789.814453125,138.638336181641,155.8681640625,1122.68688964844,3459.90112304688,692.165771484375,180.341995239258,3987.89233398438
2022-11-10,60613.69921875,2880.33129882812,800.129821777344,839.654602050781,8821.7451171875,910.027038574219,6688.23486328125,136.03987121582,154.655044555664,1101.49206542969,3445.78515625,686.923828125,179.373275756836,3983.65209960938
2022-11-11,61795.0390625,2979.24731445312,801.244812011719,847.171081542969,8823.9306640625,942.443176269531,6698.60888671875,135.659606933594,154.070907592773,1113.16381835938,3449.34887695312,704.315002441406,184.401351928711,3999.41577148438
2022-11-14,61624.1484375,2995.37353515625,796.591125488281,847.469665527344,8886.166015625,949.574645996094,6740.64697265625,137.087249755859,153.891204833984,1125.81237792969,3447.59033203125,704.951904296875,182.925216674805,4011.73706054688
2022-11-15,61872.98828125,2994.11547851562,809.630920410156,854.588012695312,8892.57421875,953.93994140625,6845.4716796875,140.104797363281,154.520217895508,1124.88439941406,3483.78271484375,707.597351074219,183.20198059082,4048.15258789062
2022-11-16,61980.71875,3013.34228515625,815.302551269531,850.854614257812,8869.3193359375,955.452758789062,6793.796875,140.948379516602,152.678009033203,1117.21716308594,3468.37060546875,693.635437011719,183.663299560547,3947.28637695312
2022-11-17,61750.6015625,3010.96142578125,820.247009277344,853.691955566406,8724.4599609375,944.690490722656,6750.9228515625,141.727127075195,151.150329589844,1118.87768554688,3419.82080078125,694.272277832031,182.994415283203,4008.3447265625
2022-11-18,61663.48046875,3002.33666992188,811.473022460938,855.434204101562,8587.6591796875,951.995056152344,6698.8544921875,141.629776000977,148.858840942383,1101.8828125,3361.181640625,694.125366210938,181.748916625977,4010.5400390625
2022-11-21,61144.83984375,2948.88061523438,825.239990234375,865.837768554688,8603.8232421875,947.283874511719,6638.4775390625,142.084030151367,147.780471801758,1112.96838378906,3351.09228515625,682.123046875,179.211822509766,3991.83349609375
